202300,23.01.1997,0.4617
202300,30.01.1997,0.3454
202300,06.02.1997,0.6584
202300,13.02.1997,1.1426
202300,20.02.1997,0.6263
202300,27.02.1997,0.9036
202300,06.03.1997,0.9801
202300,13.03.1997,1.0249
202300,20.03.1997,1.1136
202300,27.03.1997,0.7401
202300,03.04.1997,0.4843
202300,10.04.1997,0.45
202300,17.04.1997,0.4969
202300,24.04.1997,0.5576
202300,01.05.1997,0.5219
202300,08.05.1997,0.494
202300,15.05.1997,0.4514
202300,22.05.1997,0.3781
202300,29.05.1997,0.3371
202300,05.06.1997,0.2706
202300,12.06.1997,0.3317
202300,19.06.1997,0.4556
202300,26.06.1997,0.448
202300,03.07.1997,0.492
202300,10.07.1997,0.4186
202300,17.07.1997,1.5243
202300,24.07.1997,0.7727
202300,31.07.1997,0.395
202300,07.08.1997,0.3309
202300,14.08.1997,0.3617
202300,21.08.1997,0.4994
202300,28.08.1997,0.4953
202300,04.09.1997,0.541
202300,11.09.1997,0.3717
202300,18.09.1997,0.2684
202300,25.09.1997,0.2784
202300,02.10.1997,0.2206
202300,09.10.1997,0.2313
202300,16.10.1997,0.2746
202300,23.10.1997,0.2077
202300,30.10.1997,0.2256
202300,06.11.1997,0.3481
202300,13.11.1997,0.2971
202300,20.11.1997,0.2819
202300,27.11.1997,0.3051
202300,04.12.1997,0.3273
202300,11.12.1997,0.3483
202300,18.12.1997,0.2196
202300,25.12.1997,0.2557
202300,01.01.1998,0.2556
202300,08.01.1998,0.2449
202300,15.01.1998,0.2499
202300,22.01.1998,0.2727
202300,29.01.1998,0.3546
202300,05.02.1998,0.3546
202300,12.02.1998,0.4316
202300,19.02.1998,0.4399
202300,26.02.1998,0.3914
202300,05.03.1998,0.6391
202300,12.03.1998,0.3471
202300,19.03.1998,0.5814
202300,26.03.1998,0.2971
202300,02.04.1998,0.3054
202300,09.04.1998,0.1693
202300,16.04.1998,0.1653
202300,23.04.1998,0.1903
202300,30.04.1998,0.1914
202300,07.05.1998,0.1851
202300,14.05.1998,0.1619
202300,21.05.1998,0.157
202300,28.05.1998,0.1597
202300,04.06.1998,0.1634
202300,11.06.1998,0.1706
202300,18.06.1998,0.1767
202300,25.06.1998,0.3319
202300,02.07.1998,0.2581
202300,09.07.1998,0.2757
202300,16.07.1998,0.3323
202300,23.07.1998,0.4611
202300,30.07.1998,0.3643
202300,06.08.1998,0.2947
202300,13.08.1998,0.4004
202300,20.08.1998,0.3577
202300,27.08.1998,0.3844
202300,03.09.1998,0.6489
202300,10.09.1998,0.8131
202300,17.09.1998,0.6616
202300,24.09.1998,0.393
202300,01.10.1998,0.5176
202300,08.10.1998,0.9124
202300,15.10.1998,0.7187
202300,22.10.1998,0.4674
202300,29.10.1998,0.8397
202300,05.11.1998,1.211
202300,12.11.1998,0.3963
202300,19.11.1998,0.2789
202300,26.11.1998,0.275
202300,03.12.1998,0.348
202300,10.12.1998,0.2983
202300,17.12.1998,0.2926
202300,24.12.1998,0.3139
202300,31.12.1998,0.3039
202300,07.01.1999,0.4866
202300,14.01.1999,0.4323
202300,21.01.1999,0.342
202300,28.01.1999,0.3313
202300,04.02.1999,0.3873
202300,11.02.1999,0.2131
202300,18.02.1999,0.7214
202300,25.02.1999,0.4086
202300,04.03.1999,0.4164
202300,11.03.1999,0.243
202300,18.03.1999,0.2314
202300,25.03.1999,0.2536
202300,01.04.1999,0.3346
202300,08.04.1999,0.3004
202300,15.04.1999,0.2884
202300,22.04.1999,0.3103
202300,29.04.1999,0.258
