202300,QD,29.11.1985,   0.3690
202300,QD,30.11.1985,   0.3690
202300,QD,01.12.1985,   0.3690
202300,QD,02.12.1985,   0.4490
202300,QD,03.12.1985,   0.5890
202300,QD,04.12.1985,   0.7690
202300,QD,05.12.1985,   0.6290
202300,QD,06.12.1985,   0.5000
202300,QD,07.12.1985,   0.5000
202300,QD,08.12.1985,   0.4490
202300,QD,09.12.1985,   0.4090
202300,QD,10.12.1985,   0.4090
202300,QD,11.12.1985,   0.4090
202300,QD,12.12.1985,   0.4090
202300,QD,13.12.1985,   0.3190
202300,QD,14.12.1985,   0.4090
202300,QD,15.12.1985,   0.4090
202300,QD,16.12.1985,   0.4090
202300,QD,17.12.1985,   0.3690
202300,QD,18.12.1985,   0.4090
202300,QD,19.12.1985,   0.4490
202300,QD,20.12.1985,   0.4490
202300,QD,21.12.1985,   0.4490
202300,QD,22.12.1985,   0.4490
202300,QD,23.12.1985,   0.4490
202300,QD,24.12.1985,   0.4490
202300,QD,25.12.1985,   0.4490
202300,QD,26.12.1985,   0.4490
202300,QD,27.12.1985,   0.4090
202300,QD,28.12.1985,   0.4090
202300,QD,29.12.1985,   0.3690
202300,QD,30.12.1985,   0.3690
202300,QD,31.12.1985,   0.3690
202300,QD,01.01.1986,   0.3750
202300,QD,02.01.1986,   0.3650
202300,QD,03.01.1986,   0.3650
202300,QD,04.01.1986,   0.3650
202300,QD,05.01.1986,   0.3430
202300,QD,06.01.1986,   0.2990
202300,QD,07.01.1986,   0.2770
202300,QD,08.01.1986,   0.2770
202300,QD,09.01.1986,   0.2770
202300,QD,10.01.1986,   0.2770
202300,QD,11.01.1986,   0.3730
202300,QD,12.01.1986,   0.7500
202300,QD,13.01.1986,   0.8290
202300,QD,14.01.1986,   0.8610
202300,QD,15.01.1986,   0.7890
202300,QD,16.01.1986,   0.6610
202300,QD,17.01.1986,   0.5630
202300,QD,18.01.1986,   0.5830
202300,QD,19.01.1986,   0.9570
202300,QD,20.01.1986,   1.2600
202300,QD,21.01.1986,   1.1200
202300,QD,22.01.1986,   0.8290
202300,QD,23.01.1986,   0.6850
202300,QD,24.01.1986,   0.7490
202300,QD,25.01.1986,   0.7490
202300,QD,26.01.1986,   0.6530
202300,QD,27.01.1986,   0.5630
202300,QD,28.01.1986,   0.3430
202300,QD,29.01.1986,   0.3870
202300,QD,30.01.1986,   0.4750
202300,QD,31.01.1986,   0.4970
202300,QD,01.02.1986,   0.4970
202300,QD,02.02.1986,   0.4970
202300,QD,03.02.1986,   0.4970
202300,QD,04.02.1986,   0.4970
202300,QD,05.02.1986,   0.4970
202300,QD,06.02.1986,   0.4750
202300,QD,07.02.1986,   0.4090
202300,QD,08.02.1986,   0.4090
202300,QD,09.02.1986,   0.4090
202300,QD,10.02.1986,   0.4090
202300,QD,11.02.1986,   0.4090
202300,QD,12.02.1986,   0.4090
202300,QD,13.02.1986,   0.4090
202300,QD,14.02.1986,   0.4090
202300,QD,15.02.1986,   0.4090
202300,QD,16.02.1986,   0.4090
202300,QD,17.02.1986,   0.4090
202300,QD,18.02.1986,   0.4090
202300,QD,19.02.1986,   0.4090
202300,QD,20.02.1986,   0.4090
202300,QD,21.02.1986,   0.4090
202300,QD,22.02.1986,   0.4090
202300,QD,23.02.1986,   0.4090
202300,QD,24.02.1986,   0.4090
202300,QD,25.02.1986,   0.4090
202300,QD,26.02.1986,   0.4090
202300,QD,27.02.1986,   0.4090
202300,QD,28.02.1986,   0.4090
202300,QD,01.03.1986,   0.4080
202300,QD,02.03.1986,   0.4080
202300,QD,03.03.1986,   0.4080
202300,QD,04.03.1986,   0.4080
202300,QD,05.03.1986,   0.4080
202300,QD,06.03.1986,   0.5090
202300,QD,07.03.1986,   0.5180
202300,QD,08.03.1986,   0.5100
202300,QD,09.03.1986,   0.4550
202300,QD,10.03.1986,   0.4110
202300,QD,11.03.1986,   0.3670
202300,QD,12.03.1986,   0.3650
202300,QD,13.03.1986,   0.3650
